Time[s], Channel 0, Channel 1, Channel 2, Channel 3, Channel 4, Channel 5, Channel 6, Channel 7
0.517365900000000, 1, 1, 0, 1, 1, 1, 0, 1
0.517387200000000, 1, 0, 0, 1, 1, 1, 0, 1
0.517408550000000, 0, 1, 1, 0, 1, 1, 0, 1
0.517429900000000, 1, 1, 0, 0, 1, 1, 0, 1
0.517451200000000, 0, 0, 0, 0, 1, 1, 0, 1
0.517472550000000, 1, 0, 1, 1, 0, 1, 0, 1
0.517493900000000, 0, 1, 0, 1, 0, 1, 0, 1
0.517515200000000, 1, 1, 1, 0, 0, 1, 0, 1
0.517536550000000, 0, 0, 1, 0, 0, 1, 0, 1
0.517557900000000, 1, 0, 0, 0, 0, 1, 0, 1
0.517579200000000, 0, 1, 1, 1, 1, 0, 0, 1
0.517600550000000, 1, 1, 0, 1, 1, 0, 0, 1
0.517621900000000, 0, 0, 0, 1, 1, 0, 0, 1
0.517643200000000, 1, 0, 1, 0, 1, 0, 0, 1
0.517664550000000, 0, 1, 0, 0, 1, 0, 0, 1
0.517685900000000, 1, 1, 1, 1, 0, 0, 0, 1
0.517707200000000, 0, 0, 1, 1, 0, 0, 0, 1
0.517728550000000, 1, 0, 0, 1, 0, 0, 0, 1
0.517749900000000, 0, 1, 1, 0, 0, 0, 0, 1
0.517771200000000, 1, 1, 0, 0, 0, 0, 0, 1
0.517792550000000, 0, 0, 0, 0, 0, 0, 0, 1
0.517813900000000, 0, 0, 1, 1, 1, 1, 1, 0
0.517835200000000, 1, 0, 0, 1, 1, 1, 1, 0
0.517856550000000, 0, 1, 1, 0, 1, 1, 1, 0
0.517877900000000, 1, 1, 0, 0, 1, 1, 1, 0
0.517899200000000, 0, 0, 0, 0, 1, 1, 1, 0
0.517920550000000, 1, 0, 1, 1, 0, 1, 1, 0
0.517941900000000, 0, 1, 0, 1, 0, 1, 1, 0
0.517963200000000, 1, 1, 1, 0, 0, 1, 1, 0
0.517984550000000, 0, 0, 1, 0, 0, 1, 1, 0
0.518005850000000, 0, 0, 0, 0, 0, 1, 1, 0
0.518005900000000, 1, 0, 0, 0, 0, 1, 1, 0
0.518027200000000, 0, 1, 1, 1, 1, 0, 1, 0
0.518048550000000, 1, 1, 0, 1, 1, 0, 1, 0
0.518069850000000, 0, 0, 0, 1, 1, 0, 1, 0
0.518091200000000, 1, 0, 1, 0, 1, 0, 1, 0
0.518112550000000, 0, 1, 0, 0, 1, 0, 1, 0
0.518133850000000, 0, 1, 0, 0, 0, 0, 1, 0
0.518133900000000, 1, 1, 1, 1, 0, 0, 1, 0
0.518155200000000, 0, 0, 1, 1, 0, 0, 1, 0
0.518176550000000, 1, 0, 0, 1, 0, 0, 1, 0
0.518197850000000, 0, 1, 1, 0, 0, 0, 1, 0
0.518219200000000, 0, 0, 1, 0, 0, 0, 1, 0
0.518240550000000, 1, 0, 0, 0, 0, 0, 1, 0
0.518261850000000, 0, 1, 1, 1, 1, 1, 0, 0
0.518283200000000, 0, 0, 1, 1, 1, 1, 0, 0
0.518304550000000, 1, 0, 0, 1, 1, 1, 0, 0
0.518325850000000, 0, 1, 1, 0, 1, 1, 0, 0
0.518347200000000, 0, 0, 1, 0, 1, 1, 0, 0
0.518368550000000, 1, 0, 0, 0, 1, 1, 0, 0
0.518389850000000, 1, 1, 1, 1, 0, 1, 0, 0
0.518411200000000, 1, 0, 1, 1, 0, 1, 0, 0
0.518432550000000, 0, 1, 0, 1, 0, 1, 0, 0
0.518453850000000, 0, 0, 0, 1, 0, 1, 0, 0
0.518475200000000, 0, 1, 1, 0, 0, 1, 0, 0
0.518496550000000, 0, 0, 1, 0, 0, 1, 0, 0
0.518517850000000, 1, 0, 0, 0, 0, 1, 0, 0
0.518539200000000, 1, 1, 1, 1, 1, 0, 0, 0
0.518560550000000, 1, 0, 1, 1, 1, 0, 0, 0
0.518581850000000, 1, 1, 0, 1, 1, 0, 0, 0
0.518603200000000, 1, 0, 0, 1, 1, 0, 0, 0
0.518624550000000, 0, 0, 0, 1, 1, 0, 0, 0
0.518645850000000, 0, 1, 1, 0, 1, 0, 0, 0
0.518667200000000, 0, 0, 1, 0, 1, 0, 0, 0
0.518688550000000, 1, 1, 0, 0, 1, 0, 0, 0
0.518709850000000, 1, 0, 0, 0, 1, 0, 0, 0
0.518731200000000, 1, 1, 1, 1, 0, 0, 0, 0
0.518752550000000, 0, 1, 1, 1, 0, 0, 0, 0
0.518773850000000, 1, 0, 1, 1, 0, 0, 0, 0
0.518795200000000, 1, 1, 0, 1, 0, 0, 0, 0
0.518816550000000, 0, 1, 0, 1, 0, 0, 0, 0
0.518837850000000, 1, 0, 0, 1, 0, 0, 0, 0
0.518859200000000, 0, 0, 0, 1, 0, 0, 0, 0
0.518880550000000, 1, 1, 1, 0, 0, 0, 0, 0
0.518901850000000, 0, 1, 1, 0, 0, 0, 0, 0
0.518923200000000, 1, 0, 1, 0, 0, 0, 0, 0
0.518944550000000, 0, 0, 1, 0, 0, 0, 0, 0
0.518987200000000, 1, 1, 0, 0, 0, 0, 0, 0
0.519008550000000, 0, 1, 0, 0, 0, 0, 0, 0
0.519051200000000, 1, 0, 0, 0, 0, 0, 0, 0
0.519285850000000, 0, 1, 0, 0, 0, 0, 0, 0
0.519328550000000, 1, 1, 0, 0, 0, 0, 0, 0
0.519349850000000, 0, 0, 1, 0, 0, 0, 0, 0
0.519392550000000, 1, 0, 1, 0, 0, 0, 0, 0
0.519413850000000, 0, 1, 1, 0, 0, 0, 0, 0
0.519435200000000, 1, 1, 1, 0, 0, 0, 0, 0
0.519456550000000, 0, 0, 0, 1, 0, 0, 0, 0
0.519477850000000, 1, 0, 0, 1, 0, 0, 0, 0
0.519499200000000, 0, 1, 0, 1, 0, 0, 0, 0
0.519520550000000, 1, 1, 0, 1, 0, 0, 0, 0
0.519541850000000, 1, 0, 1, 1, 0, 0, 0, 0
0.519563200000000, 0, 1, 1, 1, 0, 0, 0, 0
0.519584550000000, 1, 1, 1, 1, 0, 0, 0, 0
0.519605850000000, 1, 0, 0, 0, 1, 0, 0, 0
0.519627200000000, 1, 1, 0, 0, 1, 0, 0, 0
0.519648550000000, 0, 0, 1, 0, 1, 0, 0, 0
0.519669850000000, 0, 1, 1, 0, 1, 0, 0, 0
0.519691200000000, 0, 0, 0, 1, 1, 0, 0, 0
